Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
22-06-2020,20300000000000,5910000000000,26200000000000,1,2020,3,2020,2,6,22
19-06-2020,20300000000000,5900000000000,26200000000000,1,2020,3,2020,2,6,19
18-06-2020,20300000000000,5910000000000,26200000000000,1,2020,3,2020,2,6,18
17-06-2020,20200000000000,5900000000000,26100000000000,1,2020,3,2020,2,6,17
16-06-2020,20200000000000,5910000000000,26200000000000,1,2020,3,2020,2,6,16
15-06-2020,20200000000000,5900000000000,26100000000000,1,2020,3,2020,2,6,15
12/6/2020,20200000000000,5900000000000,26100000000000,1,2020,3,2020,2,6,12
11/6/2020,20200000000000,5900000000000,26100000000000,1,2020,3,2020,2,6,11
10/6/2020,20100000000000,5890000000000,26000000000000,1,2020,3,2020,2,6,10
9/6/2020,20100000000000,5910000000000,26000000000000,1,2020,3,2020,2,6,9
8/6/2020,20100000000000,5900000000000,26000000000000,1,2020,3,2020,2,6,8
5/6/2020,20000000000000,5890000000000,25900000000000,1,2020,3,2020,2,6,5
4/6/2020,20000000000000,5890000000000,25900000000000,1,2020,3,2020,2,6,4
3/6/2020,19900000000000,5880000000000,25800000000000,1,2020,3,2020,2,6,3
2/6/2020,19900000000000,5890000000000,25800000000000,1,2020,3,2020,2,6,2
1/6/2020,19900000000000,5880000000000,25800000000000,1,2020,3,2020,2,6,1
29-05-2020,19800000000000,5930000000000,25700000000000,1,2020,3,2020,2,5,29
28-05-2020,19800000000000,5920000000000,25700000000000,1,2020,3,2020,2,5,28
27-05-2020,19700000000000,5920000000000,25600000000000,1,2020,3,2020,2,5,27
26-05-2020,19700000000000,5950000000000,25600000000000,1,2020,3,2020,2,5,26
22-05-2020,19600000000000,5940000000000,25500000000000,1,2020,3,2020,2,5,22
21-05-2020,19500000000000,5940000000000,25500000000000,1,2020,3,2020,2,5,21
20-05-2020,19400000000000,5930000000000,25400000000000,1,2020,3,2020,2,5,20
19-05-2020,19400000000000,5950000000000,25400000000000,1,2020,3,2020,2,5,19
18-05-2020,19400000000000,5930000000000,25300000000000,1,2020,3,2020,2,5,18
15-05-2020,19400000000000,5930000000000,25300000000000,1,2020,3,2020,2,5,15
14-05-2020,19300000000000,5930000000000,25300000000000,1,2020,3,2020,2,5,14
13-05-2020,19300000000000,5930000000000,25200000000000,1,2020,3,2020,2,5,13
12/5/2020,19300000000000,5940000000000,25200000000000,1,2020,3,2020,2,5,12
11/5/2020,19200000000000,5940000000000,25200000000000,1,2020,3,2020,2,5,11
8/5/2020,19200000000000,5930000000000,25200000000000,1,2020,3,2020,2,5,8
7/5/2020,19200000000000,5920000000000,25100000000000,1,2020,3,2020,2,5,7
6/5/2020,19100000000000,5910000000000,25100000000000,1,2020,3,2020,2,5,6
5/5/2020,19100000000000,5910000000000,25100000000000,1,2020,3,2020,2,5,5
4/5/2020,19100000000000,5900000000000,24900000000000,1,2020,3,2020,2,5,4
1/5/2020,19100000000000,5870000000000,24900000000000,1,2020,3,2020,2,5,1
30-04-2020,19100000000000,5920000000000,25000000000000,1,2020,3,2020,2,4,30
29-04-2020,18900000000000,5930000000000,24900000000000,1,2020,3,2020,2,4,29
28-04-2020,18900000000000,5930000000000,24800000000000,1,2020,3,2020,2,4,28
27-04-2020,18800000000000,5930000000000,24700000000000,1,2020,3,2020,2,4,27
24-04-2020,18800000000000,5930000000000,24700000000000,1,2020,3,2020,2,4,24
23-04-2020,18800000000000,5930000000000,24700000000000,1,2020,3,2020,2,4,23
22-04-2020,18700000000000,5920000000000,24600000000000,1,2020,3,2020,2,4,22
21-04-2020,18600000000000,5940000000000,24600000000000,1,2020,3,2020,2,4,21
20-04-2020,18500000000000,5940000000000,24500000000000,1,2020,3,2020,2,4,20
17-04-2020,18500000000000,5930000000000,24500000000000,1,2020,3,2020,2,4,17
16-04-2020,18500000000000,5940000000000,24500000000000,1,2020,3,2020,2,4,16
15-04-2020,18400000000000,5940000000000,24400000000000,1,2020,3,2020,2,4,15
14-04-2020,18300000000000,5960000000000,24300000000000,1,2020,3,2020,2,4,14
13-04-2020,18200000000000,5960000000000,24200000000000,1,2020,3,2020,2,4,13
10/4/2020,18200000000000,5980000000000,24200000000000,1,2020,3,2020,2,4,10
9/4/2020,18200000000000,5990000000000,24200000000000,1,2020,3,2020,2,4,9
8/4/2020,18100000000000,6000000000000,24100000000000,1,2020,3,2020,2,4,8
7/4/2020,18000000000000,6010000000000,24000000000000,1,2020,3,2020,2,4,7
6/4/2020,17900000000000,6000000000000,23900000000000,1,2020,3,2020,2,4,6
3/4/2020,17900000000000,5990000000000,23900000000000,1,2020,3,2020,2,4,3
2/4/2020,17800000000000,6000000000000,23800000000000,1,2020,3,2020,2,4,2
1/4/2020,17700000000000,5980000000000,23700000000000,1,2020,3,2020,2,4,1
31-03-2020,17700000000000,6010000000000,23700000000000,1,2020,2,2020,1,3,31
30-03-2020,17600000000000,6010000000000,23600000000000,1,2020,2,2020,1,3,30
27-03-2020,17600000000000,5980000000000,23500000000000,1,2020,2,2020,1,3,27
26-03-2020,17500000000000,5980000000000,23500000000000,1,2020,2,2020,1,3,26
25-03-2020,17500000000000,6010000000000,23500000000000,1,2020,2,2020,1,3,25
24-03-2020,17500000000000,6020000000000,23600000000000,1,2020,2,2020,1,3,24
23-03-2020,17500000000000,6010000000000,23500000000000,1,2020,2,2020,1,3,23
20-03-2020,17500000000000,6010000000000,23500000000000,1,2020,2,2020,1,3,20
19-03-2020,17500000000000,6010000000000,23500000000000,1,2020,2,2020,1,3,19
18-03-2020,17500000000000,6010000000000,23500000000000,1,2020,2,2020,1,3,18
17-03-2020,17500000000000,6020000000000,23500000000000,1,2020,2,2020,1,3,17
16-03-2020,17500000000000,6010000000000,23500000000000,1,2020,2,2020,1,3,16
13-03-2020,17400000000000,6000000000000,23400000000000,1,2020,2,2020,1,3,13
12/3/2020,17400000000000,6000000000000,23400000000000,1,2020,2,2020,1,3,12
11/3/2020,17500000000000,6000000000000,23500000000000,1,2020,2,2020,1,3,11
10/3/2020,17500000000000,6010000000000,23500000000000,1,2020,2,2020,1,3,10
9/3/2020,17500000000000,6000000000000,23500000000000,1,2020,2,2020,1,3,9
6/3/2020,17500000000000,6000000000000,23500000000000,1,2020,2,2020,1,3,6
5/3/2020,17500000000000,6000000000000,23500000000000,1,2020,2,2020,1,3,5
4/3/2020,17500000000000,6000000000000,23500000000000,1,2020,2,2020,1,3,4
3/3/2020,17500000000000,6000000000000,23500000000000,1,2020,2,2020,1,3,3
2/3/2020,17400000000000,6000000000000,23400000000000,1,2020,2,2020,1,3,2
28-02-2020,17400000000000,6000000000000,23400000000000,1,2020,2,2020,1,2,28
27-02-2020,17400000000000,6030000000000,23400000000000,1,2020,2,2020,1,2,27
26-02-2020,17400000000000,6040000000000,23400000000000,1,2020,2,2020,1,2,26
25-02-2020,17400000000000,6050000000000,23400000000000,1,2020,2,2020,1,2,25
24-02-2020,17400000000000,6040000000000,23400000000000,1,2020,2,2020,1,2,24
21-02-2020,17400000000000,6030000000000,23400000000000,1,2020,2,2020,1,2,21
20-02-2020,17400000000000,6030000000000,23400000000000,1,2020,2,2020,1,2,20
19-02-2020,17300000000000,6030000000000,23400000000000,1,2020,2,2020,1,2,19
18-02-2020,17300000000000,6030000000000,23400000000000,1,2020,2,2020,1,2,18
14-02-2020,17300000000000,6020000000000,23300000000000,1,2020,2,2020,1,2,14
13-02-2020,17300000000000,6020000000000,23300000000000,1,2020,2,2020,1,2,13
12/2/2020,17300000000000,6010000000000,23300000000000,1,2020,2,2020,1,2,12
11/2/2020,17300000000000,6030000000000,23300000000000,1,2020,2,2020,1,2,11
10/2/2020,17200000000000,6020000000000,23300000000000,1,2020,2,2020,1,2,10
7/2/2020,17200000000000,6020000000000,23300000000000,1,2020,2,2020,1,2,7
6/2/2020,17200000000000,6020000000000,23300000000000,1,2020,2,2020,1,2,6
5/2/2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,2,5
4/2/2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,2,4
3/2/2020,17200000000000,6000000000000,23200000000000,1,2020,2,2020,1,2,3
31-01-2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,1,31
30-01-2020,17200000000000,6060000000000,23300000000000,1,2020,2,2020,1,1,30
29-01-2020,17200000000000,6060000000000,23200000000000,1,2020,2,2020,1,1,29
28-01-2020,17200000000000,6060000000000,23200000000000,1,2020,2,2020,1,1,28
27-01-2020,17200000000000,6050000000000,23200000000000,1,2020,2,2020,1,1,27
24-01-2020,17200000000000,6030000000000,23200000000000,1,2020,2,2020,1,1,24
23-01-2020,17200000000000,6030000000000,23200000000000,1,2020,2,2020,1,1,23
22-01-2020,17200000000000,6030000000000,23200000000000,1,2020,2,2020,1,1,22
21-01-2020,17200000000000,6030000000000,23200000000000,1,2020,2,2020,1,1,21
17-01-2020,17200000000000,6030000000000,23200000000000,1,2020,2,2020,1,1,17
16-01-2020,17200000000000,6020000000000,23200000000000,1,2020,2,2020,1,1,16
15-01-2020,17200000000000,6020000000000,23200000000000,1,2020,2,2020,1,1,15
14-01-2020,17100000000000,6020000000000,23200000000000,1,2020,2,2020,1,1,14
13-01-2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,1,13
10/1/2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,1,10
9/1/2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,1,9
8/1/2020,17200000000000,6000000000000,23200000000000,1,2020,2,2020,1,1,8
7/1/2020,17200000000000,6020000000000,23200000000000,1,2020,2,2020,1,1,7
6/1/2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,1,6
3/1/2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,1,3
2/1/2020,17200000000000,6010000000000,23200000000000,1,2020,2,2020,1,1,2
31-12-2019,17200000000000,6030000000000,23200000000000,1,2020,1,2019,4,12,31
30-12-2019,17100000000000,5980000000000,23100000000000,1,2020,1,2019,4,12,30
27-12-2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,27
26-12-2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,26
24-12-2019,17100000000000,5960000000000,23100000000000,1,2020,1,2019,4,12,24
23-12-2019,17100000000000,5980000000000,23100000000000,1,2020,1,2019,4,12,23
20-12-2019,17100000000000,5960000000000,23100000000000,1,2020,1,2019,4,12,20
19-12-2019,17100000000000,5960000000000,23100000000000,1,2020,1,2019,4,12,19
18-12-2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,18
17-12-2019,17100000000000,5980000000000,23100000000000,1,2020,1,2019,4,12,17
16-12-2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,16
13-12-2019,17100000000000,5960000000000,23100000000000,1,2020,1,2019,4,12,13
12/12/2019,17100000000000,5960000000000,23100000000000,1,2020,1,2019,4,12,12
11/12/2019,17100000000000,5960000000000,23100000000000,1,2020,1,2019,4,12,11
10/12/2019,17100000000000,5980000000000,23100000000000,1,2020,1,2019,4,12,10
9/12/2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,9
6/12/2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,6
5/12/2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,5
4/12/2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,4
3/12/2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,3
2/12/2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,12,2
29-11-2019,17100000000000,5970000000000,23100000000000,1,2020,1,2019,4,11,29
27-11-2019,17100000000000,6000000000000,23100000000000,1,2020,1,2019,4,11,27
26-11-2019,17100000000000,6020000000000,23100000000000,1,2020,1,2019,4,11,26
25-11-2019,17100000000000,6010000000000,23100000000000,1,2020,1,2019,4,11,25
22-11-2019,17100000000000,6010000000000,23100000000000,1,2020,1,2019,4,11,22
21-11-2019,17100000000000,5990000000000,23100000000000,1,2020,1,2019,4,11,21
20-11-2019,17100000000000,6000000000000,23100000000000,1,2020,1,2019,4,11,20
19-11-2019,17000000000000,6020000000000,23100000000000,1,2020,1,2019,4,11,19
18-11-2019,17000000000000,6000000000000,23100000000000,1,2020,1,2019,4,11,18
15-11-2019,17000000000000,6000000000000,23000000000000,1,2020,1,2019,4,11,15
14-11-2019,17000000000000,5990000000000,23000000000000,1,2020,1,2019,4,11,14
13-11-2019,17000000000000,5990000000000,23000000000000,1,2020,1,2019,4,11,13
12/11/2019,17000000000000,6010000000000,23000000000000,1,2020,1,2019,4,11,12
8/11/2019,17000000000000,6000000000000,23000000000000,1,2020,1,2019,4,11,8
7/11/2019,17000000000000,6000000000000,23000000000000,1,2020,1,2019,4,11,7
6/11/2019,17000000000000,6000000000000,23000000000000,1,2020,1,2019,4,11,6
5/11/2019,17000000000000,6000000000000,23000000000000,1,2020,1,2019,4,11,5
4/11/2019,17000000000000,5990000000000,23000000000000,1,2020,1,2019,4,11,4
1/11/2019,17000000000000,5970000000000,23000000000000,1,2020,1,2019,4,11,1
31-10-2019,17000000000000,6030000000000,23000000000000,1,2020,1,2019,4,10,31
30-10-2019,16900000000000,6030000000000,23000000000000,1,2020,1,2019,4,10,30
29-10-2019,16900000000000,6040000000000,23000000000000,1,2020,1,2019,4,10,29
28-10-2019,16900000000000,6030000000000,23000000000000,1,2020,1,2019,4,10,28
25-10-2019,16900000000000,6030000000000,22900000000000,1,2020,1,2019,4,10,25
24-10-2019,16900000000000,6020000000000,22900000000000,1,2020,1,2019,4,10,24
23-10-2019,16900000000000,6020000000000,22900000000000,1,2020,1,2019,4,10,23
22-10-2019,16900000000000,6040000000000,22900000000000,1,2020,1,2019,4,10,22
21-10-2019,16900000000000,6030000000000,22900000000000,1,2020,1,2019,4,10,21
18-10-2019,16900000000000,6030000000000,22900000000000,1,2020,1,2019,4,10,18
17-10-2019,16900000000000,6030000000000,22900000000000,1,2020,1,2019,4,10,17
16-10-2019,16900000000000,6020000000000,22900000000000,1,2020,1,2019,4,10,16
15-10-2019,16900000000000,6030000000000,22900000000000,1,2020,1,2019,4,10,15
11/10/2019,16800000000000,6020000000000,22800000000000,1,2020,1,2019,4,10,11
10/10/2019,16800000000000,6020000000000,22800000000000,1,2020,1,2019,4,10,10
9/10/2019,16800000000000,6020000000000,22800000000000,1,2020,1,2019,4,10,9
8/10/2019,16800000000000,6030000000000,22800000000000,1,2020,1,2019,4,10,8
7/10/2019,16800000000000,6020000000000,22800000000000,1,2020,1,2019,4,10,7
4/10/2019,16800000000000,6020000000000,22800000000000,1,2020,1,2019,4,10,4
3/10/2019,16800000000000,6010000000000,22800000000000,1,2020,1,2019,4,10,3
2/10/2019,16800000000000,6020000000000,22800000000000,1,2020,1,2019,4,10,2
1/10/2019,16800000000000,6000000000000,22800000000000,1,2020,1,2019,4,10,1
30-09-2019,16800000000000,5910000000000,22700000000000,1,2019,4,2019,3,9,30
27-09-2019,16800000000000,5860000000000,22600000000000,1,2019,4,2019,3,9,27
26-09-2019,16700000000000,5860000000000,22600000000000,1,2019,4,2019,3,9,26
25-09-2019,16700000000000,5870000000000,22600000000000,1,2019,4,2019,3,9,25
24-09-2019,16700000000000,5890000000000,22600000000000,1,2019,4,2019,3,9,24
23-09-2019,16700000000000,5870000000000,22600000000000,1,2019,4,2019,3,9,23
20-09-2019,16700000000000,5870000000000,22600000000000,1,2019,4,2019,3,9,20
19-09-2019,16700000000000,5870000000000,22600000000000,1,2019,4,2019,3,9,19
18-09-2019,16700000000000,5870000000000,22600000000000,1,2019,4,2019,3,9,18
17-09-2019,16700000000000,5880000000000,22600000000000,1,2019,4,2019,3,9,17
16-09-2019,16700000000000,5870000000000,22600000000000,1,2019,4,2019,3,9,16
13-09-2019,16700000000000,5860000000000,22600000000000,1,2019,4,2019,3,9,13
12/9/2019,16700000000000,5860000000000,22600000000000,1,2019,4,2019,3,9,12
11/9/2019,16700000000000,5850000000000,22500000000000,1,2019,4,2019,3,9,11
10/9/2019,16700000000000,5870000000000,22600000000000,1,2019,4,2019,3,9,10
9/9/2019,16700000000000,5860000000000,22500000000000,1,2019,4,2019,3,9,9
6/9/2019,16700000000000,5860000000000,22500000000000,1,2019,4,2019,3,9,6
5/9/2019,16700000000000,5860000000000,22500000000000,1,2019,4,2019,3,9,5
4/9/2019,16700000000000,5860000000000,22500000000000,1,2019,4,2019,3,9,4
3/9/2019,16700000000000,5840000000000,22500000000000,1,2019,4,2019,3,9,3
30-08-2019,16600000000000,5860000000000,22500000000000,1,2019,4,2019,3,8,30
29-08-2019,16600000000000,5900000000000,22500000000000,1,2019,4,2019,3,8,29
28-08-2019,16600000000000,5900000000000,22500000000000,1,2019,4,2019,3,8,28
27-08-2019,16600000000000,5920000000000,22500000000000,1,2019,4,2019,3,8,27
26-08-2019,16500000000000,5910000000000,22400000000000,1,2019,4,2019,3,8,26
23-08-2019,16500000000000,5900000000000,22400000000000,1,2019,4,2019,3,8,23
22-08-2019,16500000000000,5900000000000,22400000000000,1,2019,4,2019,3,8,22
21-08-2019,16500000000000,5900000000000,22400000000000,1,2019,4,2019,3,8,21
20-08-2019,16500000000000,5910000000000,22400000000000,1,2019,4,2019,3,8,20
19-08-2019,16500000000000,5900000000000,22400000000000,1,2019,4,2019,3,8,19
16-08-2019,16500000000000,5900000000000,22400000000000,1,2019,4,2019,3,8,16
15-08-2019,16500000000000,5890000000000,22400000000000,1,2019,4,2019,3,8,15
14-08-2019,16500000000000,5880000000000,22300000000000,1,2019,4,2019,3,8,14
13-08-2019,16500000000000,5900000000000,22400000000000,1,2019,4,2019,3,8,13
12/8/2019,16400000000000,5890000000000,22300000000000,1,2019,4,2019,3,8,12
9/8/2019,16400000000000,5890000000000,22300000000000,1,2019,4,2019,3,8,9
8/8/2019,16400000000000,5890000000000,22300000000000,1,2019,4,2019,3,8,8
7/8/2019,16400000000000,5880000000000,22300000000000,1,2019,4,2019,3,8,7
6/8/2019,16400000000000,5880000000000,22300000000000,1,2019,4,2019,3,8,6
5/8/2019,16400000000000,5880000000000,22300000000000,1,2019,4,2019,3,8,5
2/8/2019,16400000000000,5870000000000,22300000000000,1,2019,4,2019,3,8,2
1/8/2019,16200000000000,5780000000000,22000000000000,1,2019,4,2019,3,8,1
31-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,31
30-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,30
29-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,29
26-07-2019,16200000000000,5800000000000,22000000000000,1,2019,4,2019,3,7,26
25-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,25
24-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,24
23-07-2019,16200000000000,5820000000000,22000000000000,1,2019,4,2019,3,7,23
22-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,22
19-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,19
18-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,18
17-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,17
16-07-2019,16200000000000,5820000000000,22000000000000,1,2019,4,2019,3,7,16
15-07-2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,15
12/7/2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,12
11/7/2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,11
10/7/2019,16200000000000,5800000000000,22000000000000,1,2019,4,2019,3,7,10
9/7/2019,16200000000000,5820000000000,22000000000000,1,2019,4,2019,3,7,9
8/7/2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,8
5/7/2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,5
3/7/2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,3
2/7/2019,16200000000000,5820000000000,22000000000000,1,2019,4,2019,3,7,2
1/7/2019,16200000000000,5810000000000,22000000000000,1,2019,4,2019,3,7,1
28-06-2019,16200000000000,5830000000000,22000000000000,1,2019,3,2019,2,6,28
27-06-2019,16200000000000,5860000000000,22000000000000,1,2019,3,2019,2,6,27
26-06-2019,16200000000000,5860000000000,22000000000000,1,2019,3,2019,2,6,26
